target.covered	Thamnophis.CDS.names	num.Species	CountCover	absolutePIS	percentPIS	mean.pident	pident.Thamnophis	pident.Ophiophagus	pident.mitchellii	pident.Python	pident.Vipera	pident.horridus	pident.Protobothrops	pident.Pantherophis	pident.Anolis	pident.Pogona	pident.Gekko	gene.name	gene.lengths	mean.var.sites	min.pident.snakes
WeinellEntry1223	NW_013657756.1_Subject=LFLD01S000077.1_181323_181626	11	303	81	0.267326732673267	81.8640354601498	100	88.1188118811881	89.1089108910891	80.8580858085809	88.7788778877888	89.4389438943894	89.1089108910891	93.3993399339934	36.4779874213837	70.2970297029703	74.9174917491749	gene=VMO1	303	54.9519725557461	80.8580858085809
WeinellEntry1224	NW_013657844.1_Subject=LFLD01S000165.1_73132_73428	11	294	92	0.312925170068027	81.8648724501053	100	84.2105263157895	82.6530612244898	84.2105263157895	82.312925170068	82.312925170068	81.7543859649123	82.9931972789116	74.0350877192982	70.6521739130435	75.3787878787879	gene=LOC106538418	296	53.6799775476883	81.7543859649123
WeinellEntry1225	NW_013657917.1_Subject=LFLD01S000238.1_1173358_1173528	11	169	65	0.384615384615385	81.8742517884885	100	87.2727272727273	86.0606060606061	78.5714285714286	85.4545454545455	84.2592592592593	85.1190476190476	90.4761904761905	67.8571428571429	72.0238095238095	63.5220125786164	gene=LOC106539632	170	30.8137719595696	78.5714285714286
WeinellEntry1226	NW_013659231.1_Subject=LFLD01S001552.1_34851_35522	11	669	113	0.168908819133034	81.8772602699419	100	89.2857142857143	84.7020933977456	76.878612716763	87.5621890547264	84.8631239935588	85.3462157809984	90.0297619047619	69.1666666666667	69.7435897435898	63.0718954248366	gene=LOC106550641	671	121.60358358869	76.878612716763
WeinellEntry1227	NW_013657745.1_Subject=LFLD01S000066.1_1322525_1322656	11	132	49	0.371212121212121	81.8803633814205	100	84.8484848484848	87.8787878787879	75	92.2480620155039	88.6363636363636	89.3939393939394	91.4728682170543	59.4594594594595	65.8730158730159	65.8730158730159	gene=LOC106553340	131	23.7367239703391	75
WeinellEntry1228	NW_013662068.1_Subject=LFLD01S004389.1_3184_3583	11	213	56	0.262910798122066	81.8808498578832	100	94.3502824858757	90.8045977011494	90.3381642512077	89.6551724137931	89.0804597701149	90.2298850574713	92.6406926406926	63.6363636363636	64.6153846153846	35.3383458646617	gene=LOC106556561	399	72.295409067046	89.0804597701149
WeinellEntry1229	NW_013658662.1_Subject=LFLD01S000983.1_456134_456275	11	138	45	0.326086956521739	81.8825940565071	100	84.0579710144928	86.9565217391304	81.8840579710145	86.231884057971	86.9565217391304	87.6811594202899	87.6811594202899	60.7407407407407	67.4074074074074	71.1111111111111	gene=LOC106547295	141	25.545542380325	81.8840579710145
WeinellEntry1230	NW_013659570.1_Subject=LFLD01S001891.1_137347_137658	11	309	106	0.343042071197411	81.8838504213246	100	88.3495145631068	85.3658536585366	80.5825242718447	83.1715210355987	83.495145631068	82.5242718446602	90.04329004329	70.2265372168285	67.6567656765677	69.3069306930693	gene=MRPL40	311	56.3412251896805	80.5825242718447
WeinellEntry1231	NW_013658986.1_Subject=LFLD01S001307.1_320571_321258	11	342	88	0.257309941520468	81.8848027326122	100	89.5131086142322	86.5497076023392	83.0246913580247	85.672514619883	87.4269005847953	90.4761904761905	88.0208333333333	61.8421052631579	69.0476190476191	59.1591591591592	gene=POLG2	687	124.451405226954	83.0246913580247
WeinellEntry1232	NW_013658556.1_Subject=LFLD01S000877.1_485962_486237	11	273	100	0.366300366300366	81.8895918895919	100	86.8131868131868	82.051282051282	82.4175824175824	86.8131868131868	84.6153846153846	86.4468864468865	86.0805860805861	72.2222222222222	67.3992673992674	65.9259259259259	gene=LOC106546495	275	49.8036223036223	82.051282051282
WeinellEntry1233	NW_013657723.1_Subject=LFLD01S000044.1_478329_478623	11	294	71	0.241496598639456	81.8902767718658	100	91.156462585034	85.3741496598639	84.6938775510204	85.3741496598639	84.6938775510204	84.3537414965986	90.4761904761905	38.5281385281385	81.6326530612245	74.5098039215686	gene=PVRL4	294	53.2425862907145	84.3537414965986
WeinellEntry1234	NW_013658423.1_Subject=LFLD01S000744.1_64487_64630	11	141	42	0.297872340425532	81.8909598890257	100	83.3333333333333	87.2340425531915	80.5555555555556	83.6879432624114	87.2340425531915	86.5248226950355	89.3939393939394	65.2482269503546	68.0851063829787	69.5035460992908	gene=CATSPER4	143	25.8959273586933	80.5555555555556
WeinellEntry1235	NW_013659084.1_Subject=LFLD01S001405.1_182993_184566	11	1101	262	0.237965485921889	81.8933861790021	100	88.339670468948	85.7402361489555	82.8970331588133	86.1035422343324	86.0127157129882	85.558583106267	90.3944020356234	65.1881720430108	62.4671916010499	68.1257014590348	gene=ITPRIPL1	1573	284.817035404297	82.8970331588133
WeinellEntry1236	NW_013658016.1_Subject=LFLD01S000337.1_350574_350694	11	120	43	0.358333333333333	81.8939393939394	100	87.5	80	84.1666666666667	84.1666666666667	80	81.6666666666667	90	69.1666666666667	74.1666666666667	70	gene=PLD3	120	21.7272727272727	80
WeinellEntry1237	NW_013659106.1_Subject=LFLD01S001427.1_36708_37696	11	981	319	0.325178389398573	81.90177839767	100	92.1508664627931	88.4811416921509	85.3467561521253	87.4617737003058	88.7860082304527	88.4811416921509	93.2170542635659	56.9444444444444	58.8563458856346	61.1940298507463	gene=LOC106549996	988	178.81042943102	85.3467561521253
WeinellEntry1238	NW_013657939.1_Subject=LFLD01S000260.1_347100_347220	11	120	41	0.341666666666667	81.9045348590803	100	92.5	92.5	85.4700854700855	92.5	92.5	93.3333333333333	89.1666666666667	66.6666666666667	65	31.3131313131313	gene=FAM227A	120	21.7145581691036	85.4700854700855
WeinellEntry1239	NW_013659735.1_Subject=LFLD01S002056.1_53525_54871	11	1347	327	0.242761692650334	81.9127253269772	100	90.0519673348181	86.1172976985895	79.8850574712644	86.2284820031299	85.894580549369	85.6718634001485	90.7075873827792	69.620253164557	66.4109121909633	60.4519774011299	gene=LOC106552687	1346	243.454717098887	79.8850574712644
WeinellEntry1240	NW_013660880.1_Subject=LFLD01S003201.1_30188_30379	11	189	58	0.306878306878307	81.9143819143819	100	84.1269841269841	79.3650793650794	80.9523809523809	85.7142857142857	84.1269841269841	85.1851851851852	88.8888888888889	73.5449735449735	71.957671957672	67.1957671957672	gene=LOC106555378	191	34.5435305435306	79.3650793650794
WeinellEntry1241	NW_013658733.1_Subject=LFLD01S001054.1_212232_213167	11	924	322	0.348484848484849	81.9149725207311	100	70.3007518796992	69.9248120300752	91.2208504801097	93.0555555555556	93.6781609195402	92.948717948718	93.9293598233996	61.6541353383459	63.0490956072351	71.3032581453634	gene=LOC106547798	935	169.095006931164	69.9248120300752
WeinellEntry1242	NW_013657769.1_Subject=LFLD01S000090.1_481177_482697	11	1065	90	0.0845070422535211	81.9153778670862	100	90.0311526479751	84.0466926070039	80.2564102564102	84.4272844272844	82.8326180257511	85.2564102564102	89.6640826873385	63.5802469135802	73.2323232323232	67.741935483871	gene=LOC106557014	1520	274.88625642029	80.2564102564102
WeinellEntry1243	NW_013662434.1_Subject=LFLD01S004755.1_1802_1996	11	195	74	0.379487179487179	81.9164169164169	100	89.7435897435898	71.2820512820513	83.0769230769231	87.6923076923077	71.2820512820513	89.2307692307692	89.2857142857143	75.3846153846154	72.8205128205128	71.2820512820513	gene=LOC106556643	194	35.0821511821512	71.2820512820513
WeinellEntry1244	NW_013662440.1_Subject=LFLD01S004761.1_3915_4109	11	195	74	0.379487179487179	81.9164169164169	100	89.7435897435898	71.2820512820513	83.0769230769231	87.6923076923077	71.2820512820513	89.2307692307692	89.2857142857143	75.3846153846154	72.8205128205128	71.2820512820513	gene=LOC106556644	194	35.0821511821512	71.2820512820513
WeinellEntry1245	NW_013659818.1_Subject=LFLD01S002139.1_3729_3968	11	240	81	0.3375	81.9203494882087	100	86.3247863247863	91.4529914529915	79.3248945147679	91.6666666666667	87.8661087866109	87.0833333333333	85	62.8691983122363	64.5569620253165	64.9789029535865	gene=LOC106552950	239	43.2103647231812	79.3248945147679
WeinellEntry1246	NW_013658246.1_Subject=LFLD01S000567.1_88394_89097	11	183	41	0.224043715846995	81.9224249154117	100	90.3333333333333	86.6666666666667	85.5555555555556	85.2459016393443	87.7777777777778	86.1111111111111	86.2745098039216	68.1818181818182	83.3333333333333	41.6666666666667	gene=TBX3	703	127.085352844656	85.2459016393443
WeinellEntry1247	NW_013657703.1_Subject=LFLD01S000024.1_1651564_1651766	11	201	59	0.293532338308458	81.92696495607	100	88.0597014925373	83.0845771144279	82.5136612021858	81.592039800995	82.5870646766169	83.5820895522388	86.0696517412935	67.2514619883041	73.2323232323232	73.224043715847	gene=LOC106542578	202	36.5075307887386	81.592039800995
WeinellEntry1248	NW_013661234.1_Subject=LFLD01S003555.1_10882_11008	11	126	52	0.412698412698413	81.92834266005	100	94.3089430894309	80.1587301587302	84.1269841269841	92.6829268292683	77.2357723577236	80.9523809523809	87.3015873015873	61.1111111111111	70.8333333333333	72.5	gene=LOC106555912	126	22.770288248337	77.2357723577236
WeinellEntry1249	NW_013660958.1_Subject=LFLD01S003279.1_20515_22121	11	1380	562	0.407246376811594	81.9289690179884	100	92.2631959508315	91.6666666666667	85.2919438285292	92.6666666666667	91.6666666666667	91.5390226112327	68.3553597650514	56.9016152716593	67.6066522053507	63.2608695652174	gene=LOC106555507	1606	290.220757571106	68.3553597650514
WeinellEntry1250	NW_013658270.1_Subject=LFLD01S000591.1_26439_26948	11	507	140	0.276134122287968	81.9329728645279	100	85.042735042735	88.8888888888889	80.3174603174603	86.8817204301075	89.6825396825397	90.3353057199211	83.4319526627219	63.9506172839506	65.5092592592593	67.2222222222222	gene=LOC106543988	509	91.961168119553	80.3174603174603
WeinellEntry1251	NW_013660719.1_Subject=LFLD01S003040.1_52283_52478	11	195	53	0.271794871794872	81.9330430335215	100	87.1794871794872	85.1282051282051	81.5384615384615	86.1538461538462	85.6410256410256	84.1025641025641	93.8461538461538	69.5238095238095	67.5438596491228	60.6060606060606	gene=LOC106555122	195	35.2305660846331	81.5384615384615
WeinellEntry1252	NW_013658188.1_Subject=LFLD01S000509.1_245105_245256	11	151	59	0.390728476821192	81.9336734693878	100	89.3333333333333	90	87.0748299319728	65.3061224489796	65.3061224489796	92	92	74.6666666666667	72.9166666666667	72.6666666666667	gene=HSPG2	151	27.2801530612244	65.3061224489796
WeinellEntry1253	NW_013658681.1_Subject=LFLD01S001002.1_183234_183383	11	150	47	0.313333333333333	81.9380570409982	100	71.5686274509804	87.3333333333333	84.7222222222222	87.3333333333333	87.3333333333333	87.3333333333333	90	59.0277777777778	73.3333333333333	73.3333333333333	gene=LOC106547431	149	26.9122950089127	71.5686274509804
WeinellEntry1254	NW_013659601.1_Subject=LFLD01S001922.1_141471_141632	11	159	54	0.339622641509434	81.9393341479912	100	85.5345911949686	85.5345911949686	78.4313725490196	84.9056603773585	86.1635220125786	88.0503144654088	88.0503144654088	67.9738562091503	67.4074074074074	69.281045751634	gene=IL17RC	161	29.0776720217342	78.4313725490196
WeinellEntry1255	NW_013657769.1_Subject=LFLD01S000090.1_467055_467204	11	150	54	0.36	81.9393939393939	100	92.6666666666667	88.6666666666667	76	89.3333333333333	88.6666666666667	86	93.3333333333333	56.6666666666667	64.6666666666667	65.3333333333333	gene=LOC106557005	149	26.9103030303031	76
WeinellEntry1256	NW_013657689.1_Subject=LFLD01S000010.1_1064764_1065316	11	397	117	0.294710327455919	81.9403083079728	100	95.5056179775281	72.2222222222222	72.6315789473684	94.0074906367041	92.8838951310861	93.6329588014981	97.0037453183521	60.2941176470588	60.2941176470588	62.8676470588235	gene=LOC106537964	552	99.6894981399901	72.2222222222222
WeinellEntry1257	NW_013657982.1_Subject=LFLD01S000303.1_795309_795459	11	150	46	0.306666666666667	81.9421425135711	100	86	85.3333333333333	87.7551020408163	84.6666666666667	85.3333333333333	86	89.3333333333333	64.6666666666667	61.9047619047619	70.3703703703704	gene=IL10RA	150	27.0867862296434	84.6666666666667
WeinellEntry1258	NW_013658160.1_Subject=LFLD01S000481.1_696218_697032	11	491	88	0.179226069246436	81.9442127553842	100	94.6830265848671	91.4110429447853	85.8895705521472	90.4471544715447	91.6155419222904	91.6155419222904	95.9349593495935	59.3939393939394	34.9726775956284	65.4228855721393	gene=WDR72	814	146.974108171173	85.8895705521472
WeinellEntry1259	NW_013659912.1_Subject=LFLD01S002233.1_50236_51195	11	960	368	0.383333333333333	81.9511634792459	100	90.3679653679654	83.5470085470085	84.8958333333333	91.3541666666667	90.5857740585774	90.5208333333333	81.5983175604627	63.0836047774159	63.7445887445887	61.7647058823529	gene=LOC106553241	959	173.088342234032	81.5983175604627
WeinellEntry1260	NW_013660517.1_Subject=LFLD01S002838.1_35953_36156	11	201	61	0.303482587064677	81.9538670284939	100	90.0497512437811	82.5870646766169	79.1044776119403	82.5870646766169	82.5870646766169	82.5870646766169	88.5572139303483	73.134328358209	70.1492537313433	70.1492537313433	gene=LOC106554759	203	36.6336499321574	79.1044776119403
WeinellEntry1261	NW_013657729.1_Subject=LFLD01S000050.1_297491_297719	11	168	66	0.392857142857143	81.9549259899698	100	90.6862745098039	92.5925925925926	80.6666666666667	89.6296296296296	93.3333333333333	91.8518518518518	89.7058823529412	61.5384615384615	56.7375886524823	54.7619047619048	gene=LOC106549331	228	41.1427687428689	80.6666666666667
WeinellEntry1262	NW_013658787.1_Subject=LFLD01S001108.1_160254_160425	11	105	27	0.257142857142857	81.9611701429883	100	99.0476190476191	74.7474747474747	88.3333333333333	74.7474747474747	74.7474747474747	74.7474747474747	95	72.7272727272727	76.7676767676768	70.7070707070707	gene=LOC106548176	171	30.84639905549	74.7474747474747
WeinellEntry1263	NW_013660972.1_Subject=LFLD01S003293.1_17001_17602	11	532	53	0.0996240601503759	81.9650285896636	100	90.9090909090909	87.5	78.8461538461538	86.2179487179487	87.5	87.5	91.3752913752914	43.9490445859873	77.3049645390071	70.5128205128205	gene=LOC106555535	601	108.390178176122	78.8461538461538
WeinellEntry1264	NW_013658436.1_Subject=LFLD01S000757.1_185835_186029	11	192	43	0.223958333333333	81.9657077851556	100	86.7924528301887	84.375	79.5918367346939	78.6458333333333	83.3333333333333	83.3333333333333	91.1458333333333	69.1358024691358	74.8148148148148	70.4545454545455	gene=LOC106545462	194	34.9865268967981	78.6458333333333
WeinellEntry1265	NW_013657893.1_Subject=LFLD01S000214.1_676044_676970	11	609	65	0.106732348111658	81.9745825478109	100	89.2307692307692	86.5079365079365	86.5800865800866	85.6	86.5079365079365	87.3015873015873	89.238845144357	77.3333333333333	35.0649350649351	78.3549783549784	gene=ZNF488	926	166.915365607271	85.6
WeinellEntry1266	NW_013658884.1_Subject=LFLD01S001205.1_272848_273136	11	288	103	0.357638888888889	81.9761573774732	100	96.4444444444444	82.2916666666667	79.8611111111111	78.125	82.6388888888889	83.6805555555556	93.4027777777778	67.1171171171171	73.2456140350877	64.9305555555556	gene=LOC106548766	288	51.9086667528772	78.125
WeinellEntry1267	NW_013658737.1_Subject=LFLD01S001058.1_269515_270662	11	1125	344	0.305777777777778	81.977690194731	100	90.0098911968348	87.6344086021505	81.651376146789	86.968085106383	87.8531073446328	88.4408602150538	89.5061728395062	65.0900900900901	61.7117117117117	62.8888888888889	gene=LOC106547841	1147	206.715893466435	81.651376146789
WeinellEntry1268	NW_013658856.1_Subject=LFLD01S001177.1_165422_165600	11	144	37	0.256944444444444	81.9780598189689	100	90.1515151515152	81.25	79.8611111111111	85.4166666666667	83.3333333333333	82.6388888888889	76.1904761904762	74.3055555555556	75	73.6111111111111	gene=LOC106548587	178	32.0790535222354	76.1904761904762
WeinellEntry1269	NW_013659008.1_Subject=LFLD01S001329.1_100660_105456	11	2071	529	0.255432158377595	81.9821103738861	100	94.1146626078133	91.4481897627965	91.4400805639476	93.1104356636272	91.5106117353308	92.6038500506586	94.3683409436834	36.228813559322	79.4493608652901	37.5288683602771	gene=HIVEP3	4796	864.137986468423	91.4400805639476
WeinellEntry1270	NW_013661988.1_Subject=LFLD01S004309.1_6940_7171	11	231	61	0.264069264069264	81.9827700673626	100	89.6103896103896	81.3725490196078	82.2510822510823	81.3852813852814	82.2510822510823	82.2510822510823	90.9090909090909	74.468085106383	73.3333333333333	63.9784946236559	gene=LOC106556529	231	41.6198011443924	81.3725490196078
WeinellEntry1271	NW_013660644.1_Subject=LFLD01S002965.1_31697_32800	11	927	214	0.230852211434736	81.9867405964112	100	87.3563218390805	85.2713178294574	71.7171717171717	84.3581445523193	85.0053937432578	85.2211434735707	87.5238095238095	71.5189873417721	72.9957805907173	70.8860759493671	gene=LOC106554991	1103	198.686251221585	71.7171717171717
WeinellEntry1272	NW_013658053.1_Subject=LFLD01S000374.1_160118_160279	11	156	47	0.301282051282051	81.9895790484026	100	91.025641025641	82.3529411764706	82.051282051282	83.974358974359	82.051282051282	82.3529411764706	89.1025641025641	69.2307692307692	69.8717948717949	69.8717948717949	gene=LOC106541579	161	28.9967777320718	82.051282051282
WeinellEntry1273	NW_013657819.1_Subject=LFLD01S000140.1_983409_984298	11	545	97	0.177981651376147	81.9911098684002	100	93.018018018018	92.6335174953959	90.6666666666667	92.4493554327808	93.0930930930931	92.6136363636364	94.7916666666667	38.3458646616541	41.044776119403	73.2456140350877	gene=CNST	889	160.099033269922	90.6666666666667
WeinellEntry1274	NW_013659906.1_Subject=LFLD01S002227.1_43624_43851	11	228	82	0.359649122807018	81.9946612258772	100	85.5263157894737	88.1278538812785	86.8421052631579	84.6491228070175	86.3436123348018	86.4035087719298	91.8918918918919	63.7254901960784	64.2156862745098	64.2156862745098	gene=LOC106553215	227	40.8721190172588	84.6491228070175
WeinellEntry1275	NW_013661259.1_Subject=LFLD01S003580.1_10932_11118	11	183	58	0.316939890710383	82.0036439896123	100	85.792349726776	86.8852459016393	84.6994535519126	67.2619047619048	86.8852459016393	84.6994535519126	89.0710382513661	72.1311475409836	77.4011299435028	67.2131147540984	gene=LOC106555949	186	33.4732221793211	67.2619047619048
WeinellEntry1276	NW_013658270.1_Subject=LFLD01S000591.1_364859_365017	11	159	47	0.29559748427673	82.0065894150245	100	88.6792452830189	84.9056603773585	77.3584905660377	85.5345911949686	85.5345911949686	85.5345911949686	86.7924528301887	64.7435897435898	70.440251572327	72.5490196078431	gene=PON2	158	28.4295887242613	77.3584905660377
WeinellEntry1277	NW_013658089.1_Subject=LFLD01S000410.1_537031_537181	11	150	50	0.333333333333333	82.00819000819	100	90.6666666666667	86.6666666666667	82	86	86	85.3333333333333	90.6666666666667	56.7567567567568	69.3333333333333	68.6666666666667	gene=CCBL1	150	26.987714987715	82
WeinellEntry1278	NW_013657705.1_Subject=LFLD01S000026.1_1981382_1982059	11	381	126	0.330708661417323	82.009015779564	100	90.5511811023622	86.5591397849462	84.251968503937	86.5546218487395	86.8279569892473	88.1720430107527	92.1259842519685	64.3874643874644	61.4678899082569	61.2009237875289	gene=FASTKD2	677	121.798963172352	84.251968503937
WeinellEntry1279	NW_013658285.1_Subject=LFLD01S000606.1_22025_22151	11	123	47	0.382113821138211	82.0097788390471	100	76.4227642276423	84.5528455284553	74.7967479674797	91.4529914529915	86.9918699186992	87.8048780487805	93.1623931623932	76.9230769230769	61.6666666666667	68.3333333333333	gene=LOC106544106	126	22.6676786628007	74.7967479674797
WeinellEntry1280	NW_013657829.1_Subject=LFLD01S000150.1_1268742_1269368	11	627	165	0.263157894736842	82.0188451291525	100	87.8787878787879	85.1674641148325	79.4258373205742	86.762360446571	85.8054226475279	85.0079744816587	89.9521531100478	62.9251700680272	70.2947845804989	68.9873417721519	gene=ADAMTS4	626	112.562029491505	79.4258373205742
WeinellEntry1281	NW_013660064.1_Subject=LFLD01S002385.1_4368_4859	11	270	94	0.348148148148148	82.0197723410575	100	90	78.1481481481482	81.1244979919679	81.8518518518518	77.4074074074074	80.3703703703704	91.8518518518518	72.3809523809524	77.4774774774775	71.6049382716049	gene=LOC106553706	491	88.2829178054077	77.4074074074074
WeinellEntry1282	NW_013658264.1_Subject=LFLD01S000585.1_505204_505328	11	123	49	0.398373983739837	82.0214338507021	100	90	80.4878048780488	82.1138211382114	87.8048780487805	81.3008130081301	83.739837398374	91.0569105691057	67.479674796748	68.3333333333333	69.9186991869919	gene=LOC106543944	124	22.2934220251294	80.4878048780488
WeinellEntry1283	NW_013659331.1_Subject=LFLD01S001652.1_111444_111632	11	183	48	0.262295081967213	82.0215117501179	100	92.3497267759563	90.0584795321637	85.792349726776	87.9781420765027	87.431693989071	89.0710382513661	87.431693989071	57.6923076923077	53.9393939393939	70.4918032786885	gene=LOC106551112	188	33.7995579097784	85.792349726776
WeinellEntry1284	NW_013657785.1_Subject=LFLD01S000106.1_99162_101294	11	837	259	0.309438470728793	82.0217215141998	100	88.0837359098229	85.1851851851852	81.0344827586207	83.3957553058677	85.0617283950617	84.5744680851064	89.0865954922894	67.9841897233202	70.6349206349206	67.1978751660027	gene=LOC106557303	2132	383.29689731726	81.0344827586207
WeinellEntry1285	NW_013659571.1_Subject=LFLD01S001892.1_213608_213855	11	246	86	0.349593495934959	82.0232219917507	100	90.2439024390244	82.1138211382114	78.0487804878049	83.3333333333333	82.9268292682927	81.7073170731707	91.0569105691057	72.5806451612903	69.5121951219512	70.7317073170732	gene=LOC106552143	247	44.4026416803758	78.0487804878049
WeinellEntry1286	NW_013659027.1_Subject=LFLD01S001348.1_251196_251348	11	153	42	0.274509803921569	82.0273321449792	100	92.156862745098	84.9673202614379	84	83.0065359477124	84.3137254901961	82.3529411764706	92.156862745098	66.0130718954248	69.281045751634	64.0522875816993	gene=LOC106549592	152	27.3184551396316	82.3529411764706
WeinellEntry1287	NW_013659274.1_Subject=LFLD01S001595.1_235444_236343	11	680	107	0.157352941176471	82.0304905615651	100	84.4236760124611	85.7777777777778	78.310502283105	86.6071428571429	86.6666666666667	85.1851851851852	88.7096774193548	71.0691823899371	66.6666666666667	68.9189189189189	gene=LOC106550829	899	161.54588985153	78.310502283105
WeinellEntry1288	NW_013657743.1_Subject=LFLD01S000064.1_742997_743169	11	153	32	0.209150326797386	82.0332656188472	100	85.3801169590643	80.2721088435374	76.4705882352941	79.5918367346939	80.9523809523809	82.312925170068	87.719298245614	72	82.6666666666667	75	gene=TOP3A	172	30.9027831355828	76.4705882352941
WeinellEntry1289	NW_013659445.1_Subject=LFLD01S001766.1_209402_209551	11	147	46	0.312925170068027	82.0353838435728	100	91.156462585034	83.3333333333333	85.0340136054422	83.3333333333333	82.4561403508772	85.4166666666667	97.1014492753623	66.6666666666667	66.6666666666667	61.2244897959184	gene=PARP14	149	26.7672780730765	82.4561403508772
WeinellEntry1290	NW_013658236.1_Subject=LFLD01S000557.1_346612_348372	11	789	151	0.191381495564005	82.0364226825923	100	92.2686945500634	87.8326996197719	80.4195804195804	86.9455006337136	87.8326996197719	88.339670468948	92.1397379912664	60.4166666666667	62.4691358024691	63.7362637362637	gene=R3HCC1L	1760	316.158960786375	80.4195804195804
WeinellEntry1291	NW_013658984.1_Subject=LFLD01S001305.1_292387_292612	11	222	65	0.292792792792793	82.0386570926762	100	83.7837837837838	82.8828828828829	80.1801801801802	87.3333333333333	83.3333333333333	83.7837837837838	83.3333333333333	68.9189189189189	76.7295597484277	72.1461187214612	gene=LOC106549369	225	40.4130215414785	80.1801801801802
WeinellEntry1292	NW_013658512.1_Subject=LFLD01S000833.1_481547_482729	11	540	159	0.294444444444444	82.0411755440914	100	92.0810313075506	88.7037037037037	87.962962962963	88.5185185185185	89.0740740740741	89.4444444444444	91.7695473251029	50	76.25	48.6486486486487	gene=LOXL1	1182	212.27330506884	87.962962962963
WeinellEntry1293	NW_013659224.1_Subject=LFLD01S001545.1_90177_90372	11	192	65	0.338541666666667	82.0417986401385	100	91.2820512820513	68.5185185185185	89.4444444444444	68.5185185185185	89.0625	92.7083333333333	68.5185185185185	71.6981132075472	84.3137254901961	78.3950617283951	gene=DAPK3	195	35.0184926517299	68.5185185185185
WeinellEntry1294	NW_013660220.1_Subject=LFLD01S002541.1_68471_68716	11	240	49	0.204166666666667	82.0469291610914	100	88.0658436213992	82.9166666666667	81.1594202898551	82.6086956521739	83.3333333333333	85.4166666666667	91.6666666666667	67.4074074074074	68.8888888888889	71.0526315789474	gene=CFDP1	245	43.9850235553261	81.1594202898551
WeinellEntry1295	NW_013658105.1_Subject=LFLD01S000426.1_192914_199811	11	3876	346	0.0892672858617131	82.0490109023481	100	92.0258620689655	86.4444444444444	89.38611589214	92.6553672316384	86.4888888888889	86.5777777777778	94.7546531302877	66.9565217391304	68.9161554192229	38.3333333333333	gene=FSIP2	6897	1238.07971806505	86.4444444444444
WeinellEntry1296	NW_013658719.1_Subject=LFLD01S001040.1_77192_77391	11	199	66	0.331658291457286	82.0491850321396	100	87.8787878787879	84.3434343434343	84.8484848484848	83.8383838383838	83.8383838383838	84.8484848484848	88.3838383838384	70.7070707070707	67.1875	66.6666666666667	gene=TMEM150B	199	35.7221217860422	83.8383838383838
WeinellEntry1297	NW_013659618.1_Subject=LFLD01S001939.1_20860_21251	11	391	103	0.263427109974425	82.0493344903063	100	84.6153846153846	82.8205128205128	81.1369509043928	81.989247311828	83.3333333333333	82.8042328042328	88.4057971014493	76.6666666666667	71.7647058823529	69.0058479532164	gene=LOC106552318	391	70.1871021429024	81.1369509043928
WeinellEntry1298	NW_013658427.1_Subject=LFLD01S000748.1_192089_192446	11	312	112	0.358974358974359	82.0514428100635	100	87.5	81.0897435897436	82.6923076923077	83.6666666666667	82.3717948717949	82.6923076923077	86.2068965517241	71.474358974359	70.8333333333333	74.0384615384615	gene=ZG16	357	64.0763491680733	81.0897435897436
WeinellEntry1299	NW_013660856.1_Subject=LFLD01S003177.1_17468_17690	11	222	64	0.288288288288288	82.0518058284253	100	90.4761904761905	88.2882882882883	84.7457627118644	89.8148148148148	88.2882882882883	89.041095890411	92.1296296296296	71.2962962962963	71.689497716895	36.8	gene=LOC106555339	222	39.8449910608958	84.7457627118644
WeinellEntry1300	NW_013658756.1_Subject=LFLD01S001077.1_6812_7057	11	243	55	0.226337448559671	82.0546643532601	100	91.4414414414414	83.5390946502058	84.7736625514403	89.6396396396396	88.7387387387387	88.7387387387387	89.7119341563786	69.1056910569106	60.6060606060606	56.3063063063063	gene=LOC106547976	245	43.9660723345128	83.5390946502058
WeinellEntry1301	NW_013658424.1_Subject=LFLD01S000745.1_543724_544043	11	309	107	0.346278317152104	82.0559913814122	100	88.2352941176471	84.9673202614379	81.4814814814815	85.1132686084142	86.6013071895425	86.4077669902913	82.8478964401294	68.6274509803922	72.9372937293729	65.3968253968254	gene=LOC106545334	319	57.2413874932951	81.4814814814815
WeinellEntry1302	NW_013660850.1_Subject=LFLD01S003171.1_9684_9959	11	273	91	0.333333333333333	82.06018152392	100	85.9259259259259	85.3479853479853	80.9523809523809	83.1501831501832	82.3970037453184	87.1794871794872	87.5457875457875	65.9259259259259	73.7827715355805	70.4545454545455	gene=LOC106555327	275	49.33450080922	80.9523809523809
WeinellEntry1303	NW_013660008.1_Subject=LFLD01S002329.1_130099_130380	11	279	86	0.308243727598566	82.0622069219545	100	87.0967741935484	85.663082437276	84.5878136200717	87.8136200716846	85.663082437276	87.4551971326165	91.7562724014337	49.6376811594203	72.7598566308244	70.2508960573477	gene=LOC106553508	281	50.4051985493079	84.5878136200717
WeinellEntry1304	NW_013657757.1_Subject=LFLD01S000078.1_1050840_1051295	11	294	110	0.374149659863946	82.0664085837854	100	88.7788778877888	89.247311827957	83.5016835016835	89.9641577060932	90.6810035842294	90.6810035842294	89.1156462585034	60.9195402298851	59.9206349206349	59.9206349206349	gene=LDLR	455	81.5978409437764	83.5016835016835
