target.locus	gene	mRNA	CDS	subject.NCBI.coordinates	accession.homolog	subject.start.homolog	subject.end.homolog	subject.contig.sense	Gene.ID	Gene.Name	Gene.Range	Gene.target.Sense	mRNA.Range	mRNA.target.Sense	CDS.Range	CDS.target.Sense	CDS_codon_start	target_codon_start
WeinellEntry2641	yes	no	no	NW_013658675.1:370112-370272	NW_013658675.1	370112	370272	1	106547381	MYOZ2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2642	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2643	yes	no	no	NW_013657820.1:541214-541374	NW_013657820.1	541214	541374	1	106537986	NPAS3	<1..>161	1	–	–	–	–	–	–
WeinellEntry2644	yes	yes	yes	NW_013657794.1:1020772-1020932	NW_013657794.1	1020772	1020932	1	106537454	UNK	<1..>161	-1	<26..>161;<26..>161;<26..>161	-1;-1;-1	<26..>161;<26..>161;<26..>161	-1;-1;-1	1;1;1	1;1;1
WeinellEntry2645	yes	no	no	NW_013658408.1:33636-33796	NW_013658408.1	33636	33796	1	106545217	PTPRF	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2646	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2647	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2648	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2649	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2650	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2651	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2653	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2654	yes	no	no	NW_013658017.1:603287-603447	NW_013658017.1	603287	603447	1	106541127	RANBP17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2655	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2657	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2658	yes	no	no	NW_013658554.1:228392-228552	NW_013658554.1	228392	228552	1	106546476	SLC25A26	<1..>161	1	–	–	–	–	–	–
WeinellEntry2660	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2661	yes	no	no	NW_013657688.1:1558893-1559053	NW_013657688.1	1558893	1559053	1	106537726	TBC1D5	<1..>161	1	–	–	–	–	–	–
WeinellEntry2662	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2663	yes	no	no	NW_013658017.1:630601-630761	NW_013658017.1	630601	630761	1	106541127	RANBP17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2664	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2665	yes	yes	yes	NW_013661713.1:17286-17446	NW_013661713.1	17286	17446	1	106556363	LOC106556363	<1..>161	-1	<1..>161	-1	<1..>161	-1	3	3
WeinellEntry2666	yes	no	no	NW_013657691.1:1039276-1039436	NW_013657691.1	1039276	1039436	1	106538859	SPATA17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2667	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2669	yes	no	no	NW_013657737.1:353409-353569	NW_013657737.1	353409	353569	1	106550903	RNF220	<1..>161	1	–	–	–	–	–	–
WeinellEntry2670	yes	yes	yes	NW_013657844.1:162467-162627	NW_013657844.1	162467	162627	1	106538429	ZDHHC21	<1..>161	1	<40..>161	1	<40..>161	1	2	2
WeinellEntry2671	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2672	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2673	yes	yes	no	NW_013657736.1:854941-855101	NW_013657736.1	854941	855101	1	106550776	MBNL1	<1..>161	-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1	–	–	–	–
WeinellEntry2674	yes	no	no	NW_013657738.1:552234-552394	NW_013657738.1	552234	552394	1	106551242	BNC2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2675	yes	no	no	NW_013658933.1:261398-261558	NW_013658933.1	261398	261558	1	106549068	RBM39	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2676	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2677	yes	no	no	NW_013659140.1:115029-115189	NW_013659140.1	115029	115189	1	106550184	TCF7L2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2678	yes	yes	no	NW_013662170.1:2198-2358	NW_013662170.1	2198	2358	1	106556589	UBL3	<1..>161	-1	<1..>161	-1	–	–	–	–
WeinellEntry2679	yes	no	no	NW_013658657.1:334274-334434	NW_013658657.1	334274	334434	1	106547261	EHBP1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2680	yes	yes	no	NW_013658633.1:421180-421340	NW_013658633.1	421180	421340	1	106547091	PRKAR1A	<1..>161	1	<1..>161	1	–	–	–	–
WeinellEntry2681	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2682	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2683	yes	yes	yes	NW_013660540.1:19132-19292	NW_013660540.1	19132	19292	1	106554797	LOC106554797	<1..>161	1	<1..>105	1	<1..>105	1	2	2
WeinellEntry2684	yes	no	no	NW_013659250.1:270524-270684	NW_013659250.1	270524	270684	1	106550721	LOC106550721	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2685	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2686	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2687	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2688	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2690	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2691	yes	no	no	NW_013658510.1:266503-266663	NW_013658510.1	266503	266663	1	106546081	LOC106546081	<1..>161	1	–	–	–	–	–	–
WeinellEntry2692	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2694	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2695	yes	no	no	NW_013658195.1:350760-350920	NW_013658195.1	350760	350920	1	106543225	EBF1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2696	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2697	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2698	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2699	yes	no	no	NW_013657762.1:525557-525717	NW_013657762.1	525557	525717	1	106556866	LOC106556866	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2700	yes	no	no	NW_013660255.1:111114-111274	NW_013660255.1	111114	111274	1	106554198	LOC106554198	<1..>161	1	–	–	–	–	–	–
WeinellEntry2701	yes	yes	no	NW_013657940.1:49361-49521	NW_013657940.1	49361	49521	1	106540006	LOC106540006	<1..>161	1	<1..>161	1	–	–	–	–
WeinellEntry2702	yes	no	no	NW_013659596.1:40335-40495	NW_013659596.1	40335	40495	1	106552236	SLF1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2703	yes	no	no	NW_013658332.1:279604-279764	NW_013658332.1	279604	279764	1	106544580	SLC44A1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2704	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2705	yes	no	no	NW_013658739.1:395026-395186	NW_013658739.1	395026	395186	1	106547857	EIF2B3	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2706	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2708	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2709	yes	no	no	NW_013657751.1:1294160-1294320	NW_013657751.1	1294160	1294320	1	106554848	ZEB2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2710	yes	yes	yes	NW_013657722.1:490925-491085	NW_013657722.1	490925	491085	1	106547230	NRXN3	<1..>161	-1	<1..>88;<1..>88;<1..>88	-1;-1;-1	<1..>88;<1..>88;<1..>88	-1;-1;-1	3;3;3	1;1;1
WeinellEntry2711	yes	yes	yes	NW_013660732.1:43073-43233	NW_013660732.1	43073	43233	1	106555136	ASXL3	<1..>161	-1	<37..>154;<37..>154;<37..>154;<37..>154	-1;-1;-1;-1	<37..>154;<37..>154;<37..>154;<37..115	-1;-1;-1;-1	1;1;1;1	2;2;2;2
WeinellEntry2712	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2714	yes	yes	yes	NW_013658332.1:317680-317840	NW_013658332.1	317680	317840	1	106544580	SLC44A1	<1..>161	-1	<1..>143;<1..>143	-1;-1	<1..>143;<1..>143	-1;-1	2;2	2;2
WeinellEntry2715	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2718	yes	no	no	NW_013657691.1:163077-163237	NW_013657691.1	163077	163237	1	106538702	USH2A	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2720	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2721	yes	no	no	NW_013657689.1:1489048-1489208	NW_013657689.1	1489048	1489208	1	106538015	ZFHX4	<1..>161	1	–	–	–	–	–	–
WeinellEntry2722	yes	no	no	NW_013657751.1:1350546-1350706	NW_013657751.1	1350546	1350706	1	106554848	ZEB2	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2723	yes	no	no	NW_013657748.1:1284590-1284750	NW_013657748.1	1284590	1284750	1	106554015	CLYBL	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2724	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2725	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2726	yes	no	no	NW_013658041.1:275799-275959	NW_013658041.1	275799	275959	1	106541406	LRPPRC	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2727	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2728	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2730	yes	yes	yes	NW_013657746.1:1152338-1152498	NW_013657746.1	1152338	1152498	1	106553779	LOC106553779	<1..>161	-1	<1..>161	-1	<1..49	-1	1	2
WeinellEntry2731	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2732	yes	no	no	NW_013657922.1:208556-208716	NW_013657922.1	208556	208716	1	106539718	LOC106539718	<1..>161	1	–	–	–	–	–	–
WeinellEntry2733	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2734	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2736	yes	yes	yes	NW_013658388.1:126696-126856	NW_013658388.1	126696	126856	1	106545055	NR2E1	<1..>161	1	<1..>85	1	<1..>85	1	1	1
WeinellEntry2737	yes	no	no	NW_013657705.1:329278-329438	NW_013657705.1	329278	329438	1	106543269	UBE3C	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2738	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2739	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2740	yes	yes	yes	NW_013659191.1:200824-200984	NW_013659191.1	200824	200984	1	106550461	EYA4	<1..>161	1	<80..>161;<80..>161	1;1	<80..>161;<80..>161	1;1	2;2	3;3
WeinellEntry2741	yes	yes	yes	NW_013658372.1:497447-497607	NW_013658372.1	497447	497607	1	106544909	TNRC6B	<1..>161	1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	1;1;1;1;1	3;3;3;3;3	3;3;3;3;3
WeinellEntry2743	yes	no	no	NW_013660195.1:33313-33473	NW_013660195.1	33313	33473	1	106554040	LOC106554040	<1..>161	1	–	–	–	–	–	–
WeinellEntry2744	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2745	yes	no	no	NW_013657711.1:549774-549934	NW_013657711.1	549774	549934	1	106544549	LOC106544549	<1..>161	1	–	–	–	–	–	–
WeinellEntry2746	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2747	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2748	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2749	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2751	yes	no	no	NW_013659389.1:118361-118521	NW_013659389.1	118361	118521	1	106551371	LOC106551371	<1..>161	1	–	–	–	–	–	–
WeinellEntry2753	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2754	yes	yes	yes	NW_013657936.1:607793-607953	NW_013657936.1	607793	607953	1	106539920	U2SURP	<1..>161	1	<77..>120;<77..>120	1;1	<77..>120;<77..>120	1;1	1;1	2;2
WeinellEntry2755	yes	no	no	NW_013657803.1:1053447-1053607	NW_013657803.1	1053447	1053607	1	106537621	ASCC3	<1..>161	1	–	–	–	–	–	–
WeinellEntry2757	yes	yes	yes	NW_013657700.1:353324-353484	NW_013657700.1	353324	353484	1	106541379	AKT3	<1..>161	1	<51..>161	1	<51..>161	1	2	1
WeinellEntry2758	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2759	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2760	yes	no	no	NW_013657692.1:1996640-1996800	NW_013657692.1	1996640	1996800	1	106539128	LOC106539128	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2761	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2762	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2763	yes	no	no	NW_013657990.1:317148-317308	NW_013657990.1	317148	317308	1	106540743	PRDM6	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2764	yes	no	no	NW_013658206.1:193821-193981	NW_013658206.1	193821	193981	1	106543347	LOC106543347	<1..>161	1	–	–	–	–	–	–
WeinellEntry2766	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2767	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2768	yes	no	no	NW_013658192.1:245716-245876	NW_013658192.1	245716	245876	1	106543203	SHOX	<1..>161	1	–	–	–	–	–	–
WeinellEntry2769	yes	yes	yes	NW_013658662.1:394398-394558	NW_013658662.1	394398	394558	1	106547289	LOC106547289	<1..>161	-1	<1..>161	-1	2..>161	-1	2	2
WeinellEntry2770	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2771	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2772	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2773	yes	no	no	NW_013657976.1:423763-423923	NW_013657976.1	423763	423923	1	106540547	ADGRL2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2774	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2775	yes	yes	yes	NW_013659005.1:19003-19163	NW_013659005.1	19003	19163	1	106549499	TIAL1	<1..>161	1	<59..>161;<110..>161	1;1	<59..>161;<110..>161	1;1	1;1	2;2
WeinellEntry2776	yes	yes	no	NW_013657710.1:1802744-1802904	NW_013657710.1	1802744	1802904	1	106544492	ELAVL2	<1..>161	1	<1..>161;<1..>161	1;1	–	–	–	–
WeinellEntry2777	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2779	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2780	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2781	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2782	yes	yes	no	NW_013657856.1:238147-238307	NW_013657856.1	238147	238307	1	106538641	CDK8	<1..>161	-1	<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1	–	–	–	–
WeinellEntry2783	yes	no	no	NW_013658299.1:40193-40353	NW_013658299.1	40193	40353	1	106544252	FGD6	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2784	yes	yes	yes	NW_013658152.1:727274-727434	NW_013658152.1	727274	727434	1	106542788	KIAA1549	<1..>161	-1	<18..>161;<18..>161	-1;-1	<18..>161;<18..>161	-1;-1	1;1	1;1
WeinellEntry2785	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2786	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2787	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2788	yes	yes	yes	NW_013658408.1:527909-528069	NW_013658408.1	527909	528069	1	106545218	LOC106545218	<1..>161	-1	<1..>43	-1	4..>43	-1	2	3
WeinellEntry2789	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2790	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2791	yes	yes	no	NW_013658503.1:982081-982241	NW_013658503.1	982081	982241	1	106546019	PRKG1	<1..>161	-1	<1..>161	-1	–	–	–	–
WeinellEntry2792	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2793	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2794	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2795	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2796	yes	no	no	NW_013658234.1:103631-103791	NW_013658234.1	103631	103791	1	106543596	LOC106543596	<1..>161	1	–	–	–	–	–	–
WeinellEntry2797	yes	no	no	NW_013657935.1:458405-458565	NW_013657935.1	458405	458565	1	106539905	FOXP1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2798	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2799	yes	no	no	NW_013657720.1:1113616-1113776	NW_013657720.1	1113616	1113776	1	106546986	ROBO1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2800	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2801	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2802	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2803	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2804	yes	no	no	NW_013658036.1:819565-819725	NW_013658036.1	819565	819725	1	106541351	CMC1	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2806	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2807	yes	yes	no	NW_013658936.1:167590-167750	NW_013658936.1	167590	167750	1	106549090	ELAVL4	<1..>161	1	81..>161	1	–	–	–	–
WeinellEntry2808	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2809	yes	no	no	NW_013657738.1:1050695-1050855	NW_013657738.1	1050695	1050855	1	106551266	CCDC171	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2810	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2811	yes	yes	yes	NW_013658378.1:450520-450680	NW_013658378.1	450520	450680	1	106544974	SOBP	<1..>89	-1	<1..>89	-1	<1..>89	-1	1	1
WeinellEntry2812	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2813	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2814	yes	no	no	NW_013657784.1:221440-221600	NW_013657784.1	221440	221600	1	106557282	LOC106557282	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2815	yes	yes	yes	NW_013657751.1:1273672-1273832	NW_013657751.1	1273672	1273832	1	106554848	ZEB2	<1..>161	-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1;-1;-1;-1;-1	<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161;<1..>161	-1;-1;-1;-1;-1;-1;-1;-1;-1	2;2;2;2;2;2;2;2;2	2;2;2;2;2;2;2;2;2
WeinellEntry2816	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2817	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2819	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2820	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2821	yes	yes	no	NW_013658826.1:159779-159939	NW_013658826.1	159779	159939	1	106548391	LOC106548391	<1..131	1	<1..131	1	–	–	–	–
WeinellEntry2822	yes	no	no	NW_013658098.1:92325-92485	NW_013658098.1	92325	92485	1	106542171	LOC106542171	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2823	yes	yes	yes	NW_013657763.1:802701-802861	NW_013657763.1	802701	802861	1	106556900	NFIA	<1..>161	-1	<1..>87	-1	<1..>87	-1	—	–
WeinellEntry2824	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2826	yes	no	no	NW_013658285.1:183254-183414	NW_013658285.1	183254	183414	1	106544117	LOC106544117	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2827	yes	yes	yes	NW_013658854.1:315905-316065	NW_013658854.1	315905	316065	1	106548576	LOC106548576	<1..>15	-1	<1..>15	-1	<1..>15	-1	1	3
WeinellEntry2828	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2829	yes	no	no	NW_013657686.1:1581047-1581207	NW_013657686.1	1581047	1581207	1	106557200	HDAC9	<1..>161	1	–	–	–	–	–	–
WeinellEntry2830	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2831	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2832	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2833	yes	no	no	NW_013657990.1:478636-478796	NW_013657990.1	478636	478796	1	106540745	SNX24	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2834	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2835	yes	no	no	NW_013658195.1:596638-596798	NW_013658195.1	596638	596798	1	106543225	EBF1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2836	yes	yes	yes	NW_013658584.1:49030-49190	NW_013658584.1	49030	49190	1	106546734	LOC106546734	<1..>161	1	<40..>131	1	<40..>131	1	3	3
WeinellEntry2837	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2838	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2839	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2840	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2841	yes	yes	no	NW_013660820.1:60103-60263	NW_013660820.1	60103	60263	1	106555285	PPARGC1B	<1..>161	1	<1..>161	1	–	–	–	–
WeinellEntry2842	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2844	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2845	yes	yes	yes	NW_013659619.1:23265-23425	NW_013659619.1	23265	23425	1	106552322	WTAP	<1..>161	1	<1..>58;<1..>58	1;1	<1..>58;<1..>58	1;1	3;3	3;3
WeinellEntry2846	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2847	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2848	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2849	yes	no	no	NW_013657820.1:639821-639981	NW_013657820.1	639821	639981	1	106537986	NPAS3	<1..>161	1	–	–	–	–	–	–
WeinellEntry2850	yes	no	no	NW_013657943.1:252209-252369	NW_013657943.1	252209	252369	1	106540051	CCNT2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2851	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2852	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2853	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2854	yes	yes	no	NW_013658794.1:395025-395185	NW_013658794.1	395025	395185	1	106548211	PDCD10	<1..>161	-1	<1..>161	-1	–	–	–	–
WeinellEntry2855	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2856	yes	yes	yes	NW_013658330.1:478995-479155	NW_013658330.1	478995	479155	1	106544566	RIMKLB	<1..>161	1	<1..>161	1	<1..>161	1	2	2
WeinellEntry2857	yes	no	no	NW_013660604.1:93047-93207	NW_013660604.1	93047	93207	1	106554900	RPS6KC1	<1..>161	1	–	–	–	–	–	–
WeinellEntry2858	yes	yes	yes	NW_013658000.1:946133-946293	NW_013658000.1	946133	946293	1	106540867	LOC106540867	<1..>161	1	<1..>161	1	<1..>161	1	2	2
WeinellEntry2859	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2860	yes	no	no	NW_013657691.1:1004951-1005111	NW_013657691.1	1004951	1005111	1	106538859	SPATA17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2862	yes	no	no	NW_013660780.1:42381-42541	NW_013660780.1	42381	42541	1	106555227	LOC106555227	<1..>161	1	–	–	–	–	–	–
WeinellEntry2863	yes	no	no	NW_013658620.1:305161-305321	NW_013658620.1	305161	305321	1	106547006	ATP2B2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2864	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2865	yes	no	no	NW_013657738.1:770904-771064	NW_013657738.1	770904	771064	1	106551242	BNC2	<1..>161	1	–	–	–	–	–	–
WeinellEntry2866	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—	—
WeinellEntry2867	yes	yes	yes	NW_013657722.1:501364-501524	NW_013657722.1	501364	501524	1	106547230	NRXN3	<1..>161	-1	<1..>94;<1..>94;<1..>94;<1..>94	-1;-1;-1;-1	<1..>94;<1..>94;<1..>94;<1..>94	-1;-1;-1;-1	3;3;3;3	1;1;1;1
WeinellEntry2868	yes	no	no	NW_013660182.1:36099-36259	NW_013660182.1	36099	36259	1	106554017	TRHDE	<1..>161	-1	–	–	–	–	–	–
WeinellEntry2869	yes	no	no	NW_013657691.1:1035925-1036085	NW_013657691.1	1035925	1036085	1	106538859	SPATA17	<1..>161	1	–	–	–	–	–	–
WeinellEntry2870	yes	no	no	NW_013658195.1:476907-477067	NW_013658195.1	476907	477067	1	106543225	EBF1	<1..>161	1	–	–	–	–	–	–
