"gseqid","sseqid","pident","length","mismatch","gapopen","qstart","qend","sstart","send","evalue","bitscore"
"micrurus_fulvius_uce-4632","JTLQ01132492",98.544,206,3,0,78,283,2185,1980,4.98e-99,364
"micrurus_fulvius_uce-4637","JTLQ01445629",96.887,257,8,0,1,257,669,925,4.35e-119,431
"micrurus_fulvius_uce-4638","JTLQ01108615",99.775,445,1,0,1,445,1681,2125,0,817
"micrurus_fulvius_uce-4639","JTLQ01272972",99.029,103,0,1,1,103,20808,20909,4.53e-45,183
"micrurus_fulvius_uce-464","JTLQ01112605",96.689,151,5,0,1,151,3287,3437,1.97e-65,252
"micrurus_fulvius_uce-4640","JTLQ01206097",95.918,245,10,0,1,245,15108,15352,4.18e-109,398
"micrurus_fulvius_uce-4641","JTLQ01086863",94.901,353,14,2,1,350,968,1319,1.62e-154,549
"micrurus_fulvius_uce-4643","JTLQ01056598",98.046,307,5,1,1,306,12538,12232,1.41e-149,532
"micrurus_fulvius_uce-4644","JTLQ01075610",98.127,267,5,0,1,267,1411,1145,1.24e-129,466
"micrurus_fulvius_uce-4646","JTLQ01141405",98.23,226,1,1,1,226,8876,9098,1.78e-107,392
"micrurus_fulvius_uce-4651","JTLQ01360054",100,71,0,0,1,71,594,664,2.35e-29,132
"micrurus_fulvius_uce-4652","JTLQ01313199",97.534,365,9,0,3,367,1128,1492,2.75e-177,625
"micrurus_fulvius_uce-4653","JTLQ01058769",93.448,290,18,1,1,290,2366,2078,1.79e-118,429
"micrurus_fulvius_uce-4654","JTLQ01069740",98.016,252,3,2,8,258,712,462,9.39e-121,436
"micrurus_fulvius_uce-4656","JTLQ01700774",98.571,210,3,0,1,210,210,1,2.73e-101,372
"micrurus_fulvius_uce-4658","JTLQ01331547",97.82,367,7,1,1,366,6131,6497,1.64e-179,632
"micrurus_fulvius_uce-4659","JTLQ01117951",99.333,150,1,0,1,150,17331,17480,1.5e-71,272
"micrurus_fulvius_uce-4662","JTLQ01201453",98.848,434,5,0,1,434,1337,1770,0,774
"micrurus_fulvius_uce-4666","JTLQ01171624",98.008,502,4,2,3,498,1964,2465,0,867
"micrurus_fulvius_uce-4670","JTLQ01000794",99.153,354,2,1,1,353,1522,1169,1.22e-180,636
"micrurus_fulvius_uce-4671","JTLQ01417442",97.403,231,6,0,1,231,5410,5640,8.4e-108,394
"micrurus_fulvius_uce-4673","JTLQ01036668",98.596,356,5,0,1,356,18045,18400,5.72e-179,630
"micrurus_fulvius_uce-4674","JTLQ01314563",97.727,264,6,0,1,264,1398,1135,2.66e-126,455
"micrurus_fulvius_uce-4678","JTLQ01371349",98.263,403,7,0,1,403,1596,1998,0,706
"micrurus_fulvius_uce-4679","JTLQ01004139",95.402,87,4,0,82,168,398,312,1.83e-31,139
"micrurus_fulvius_uce-4680","JTLQ01284989",99.495,396,2,0,1,396,680,1075,0,721
"micrurus_fulvius_uce-4681","JTLQ01259182",99.306,144,1,0,1,144,492,635,3.09e-68,261
"micrurus_fulvius_uce-4687","JTLQ01027802",98.675,151,2,0,1,151,8932,9082,1.95e-70,268
"micrurus_fulvius_uce-4688","JTLQ01035489",98.324,179,3,0,1,179,33129,33307,3.03e-84,315
"micrurus_fulvius_uce-4690","JTLQ01117867",99.375,160,1,0,1,160,9023,9182,4.47e-77,291
"micrurus_fulvius_uce-4692","JTLQ01262068",95.177,311,8,3,1,306,749,1057,4e-135,484
"micrurus_fulvius_uce-4694","JTLQ01015774",99.102,334,3,0,1,334,6049,6382,4.18e-170,601
"micrurus_fulvius_uce-4695","JTLQ01363906",93.75,160,9,1,13,172,1134,976,1.79e-61,239
"micrurus_fulvius_uce-4696","JTLQ01215880",96.491,342,9,2,1,341,3057,2718,2.02e-158,562
"micrurus_fulvius_uce-4697","JTLQ01024280",95.5,200,7,1,1,198,477,278,2.64e-85,318
"micrurus_fulvius_uce-47","JTLQ01011509",93.75,288,7,4,1,288,23511,23235,2.97e-116,422
"micrurus_fulvius_uce-4705","JTLQ01081447",96.831,284,6,3,1,284,1814,2094,2.86e-131,472
"micrurus_fulvius_uce-4707","JTLQ01876819",96.243,346,12,1,19,364,1420,1076,1.68e-159,566
"micrurus_fulvius_uce-4713","JTLQ01225997",98.746,319,4,0,1,319,4041,4359,4.04e-160,568
"micrurus_fulvius_uce-4714","JTLQ01451727",96.542,347,9,2,1,346,8491,8835,3.41e-161,571
"micrurus_fulvius_uce-4716","JTLQ01094629",97.368,266,6,1,1,265,3958,3693,3.45e-125,451
"micrurus_fulvius_uce-4719","JTLQ01173148",99.209,253,2,0,1,253,1512,1260,7.05e-127,457
"micrurus_fulvius_uce-472","JTLQ01013712",99.458,369,1,1,5,373,18177,17810,0,669
"micrurus_fulvius_uce-4721","JTLQ01883876",98.148,378,7,0,1,378,2406,2783,0,660
"micrurus_fulvius_uce-4724","JTLQ01381039",99.6,250,1,0,1,250,4320,4569,7.02e-127,457
"micrurus_fulvius_uce-4725","JTLQ01160750",96.234,239,7,2,1,238,382,619,6.77e-107,390
"micrurus_fulvius_uce-4730","JTLQ01066617",98.137,322,4,1,1,322,5093,4774,6.82e-158,560
"micrurus_fulvius_uce-4732","JTLQ01044419",100,340,0,0,1,340,6747,7086,1.96e-178,628
"micrurus_fulvius_uce-4733","JTLQ01001479",95.491,377,16,1,57,433,9882,9507,5.54e-170,601
"micrurus_fulvius_uce-4738","JTLQ01167797",99.698,331,0,1,1,331,7321,6992,3.2e-171,604
"micrurus_fulvius_uce-4739","JTLQ01038246",97.284,405,9,2,3,406,10458,10861,0,686
"micrurus_fulvius_uce-4741","JTLQ01177850",99.583,240,1,0,2,241,3013,3252,2.42e-121,438
"micrurus_fulvius_uce-4742","JTLQ01396570",95.506,267,6,5,1,266,254,515,2.72e-116,422
"micrurus_fulvius_uce-4744","JTLQ01078518",99.41,339,2,0,1,339,3163,3501,1.52e-174,616
"micrurus_fulvius_uce-4747","JTLQ01287461",98.24,341,6,0,1,341,6965,6625,5.54e-169,597
"micrurus_fulvius_uce-4752","JTLQ01359602",98.462,390,6,0,1,390,3026,2637,0,688
"micrurus_fulvius_uce-4753","JTLQ01056548",99.123,228,2,0,4,231,458,231,5.05e-113,411
"micrurus_fulvius_uce-4754","JTLQ01045492",98.397,499,6,2,1,497,21775,21277,0,876
"micrurus_fulvius_uce-4757","JTLQ01333893",96.622,296,9,1,1,296,10254,9960,8.31e-137,490
"micrurus_fulvius_uce-4760","JTLQ01141502",98.845,433,4,1,1,432,1064,1496,0,771
"micrurus_fulvius_uce-4761","JTLQ01245142",95.2,250,9,1,1,247,1512,1761,1.96e-107,392
"micrurus_fulvius_uce-4762","JTLQ01175095",95.312,320,6,4,1,312,11267,10949,1.46e-139,499
"micrurus_fulvius_uce-4763","JTLQ01009833",99.12,341,3,0,1,341,3698,3358,5.5e-174,614
"micrurus_fulvius_uce-4764","JTLQ01403321",98.524,271,4,0,2,272,3562,3292,1.68e-133,479
"micrurus_fulvius_uce-4765","JTLQ01240477",98.851,174,2,0,2,175,733,906,3.82e-83,311
"micrurus_fulvius_uce-4766","JTLQ01331263",95.238,252,5,4,1,251,524,769,2e-107,392
"micrurus_fulvius_uce-4769","JTLQ01112853",98.031,254,4,1,1,254,15459,15711,7.22e-122,440
"micrurus_fulvius_uce-4770","JTLQ01170744",98.932,468,5,0,1,468,10460,10927,0,837
"micrurus_fulvius_uce-4771","JTLQ01369158",97.638,254,6,0,1,254,1901,2154,9.26e-121,436
"micrurus_fulvius_uce-4775","JTLQ01389492",97.561,164,3,1,1,164,2396,2558,9.98e-74,279
"micrurus_fulvius_uce-4777","JTLQ01022905",99.351,154,1,0,1,154,9293,9446,9.25e-74,279
"micrurus_fulvius_uce-478","JTLQ01123478",94.828,406,20,1,19,423,17965,17560,1.92e-179,632
"micrurus_fulvius_uce-4780","JTLQ01280901",95.902,366,15,0,1,366,1802,1437,7.76e-168,593
"micrurus_fulvius_uce-4782","JTLQ01090099",97.595,291,7,0,1,291,8877,9167,1.35e-139,499
"micrurus_fulvius_uce-4784","JTLQ01013156",97.092,447,9,1,1,443,2741,3187,0,750
"micrurus_fulvius_uce-4786","JTLQ01461414",93.578,218,14,0,2,219,3772,3555,1.77e-87,326
"micrurus_fulvius_uce-4787","JTLQ01129915",91.943,211,10,4,1,211,2575,2778,2.25e-76,289
"micrurus_fulvius_uce-4788","JTLQ01012967",95,500,19,5,1,498,14149,14644,0,780
"micrurus_fulvius_uce-4789","JTLQ01459153",98.976,293,3,0,1,293,3868,4160,2.24e-147,525
"micrurus_fulvius_uce-4792","JTLQ01294734",98.168,382,7,0,3,384,10392,10011,0,667
"micrurus_fulvius_uce-4804","JTLQ01862050",93.868,212,12,1,1,212,482,692,2.89e-85,318
"micrurus_fulvius_uce-4807","JTLQ01037467",98.974,195,2,0,1,195,1604,1410,9.19e-95,350
"micrurus_fulvius_uce-4808","JTLQ01852675",97.049,305,9,0,1,305,544,240,5.08e-144,514
"micrurus_fulvius_uce-4810","JTLQ01045332",98.785,247,3,0,1,247,14525,14771,6.91e-122,440
"micrurus_fulvius_uce-4813","JTLQ01227744",96.99,299,8,1,1,298,5477,5775,3.85e-140,501
"micrurus_fulvius_uce-4818","JTLQ01409516",88.017,242,21,8,1,242,2288,2521,1.56e-73,279
"micrurus_fulvius_uce-4819","JTLQ01843987",97.479,238,5,1,53,290,1,237,3.02e-111,405
"micrurus_fulvius_uce-4820","JTLQ01470520",95.37,216,10,0,1,216,3045,3260,5.95e-93,344
"micrurus_fulvius_uce-4823","JTLQ01127445",99.101,445,4,0,1,445,8676,8232,0,800
"micrurus_fulvius_uce-4827","JTLQ01234749",95.149,268,13,0,1,268,2659,2926,7.63e-117,424
"micrurus_fulvius_uce-4828","JTLQ01125667",99.078,217,2,0,1,217,1622,1406,6.13e-107,390
"micrurus_fulvius_uce-4829","JTLQ01466470",98.802,167,2,0,1,167,5272,5106,2.81e-79,298
"micrurus_fulvius_uce-483","JTLQ01197198",95.21,334,4,4,1,323,5770,6102,4.18e-145,518
"micrurus_fulvius_uce-4830","JTLQ01328062",99.262,271,2,0,1,271,13708,13978,7.51e-137,490
"micrurus_fulvius_uce-4831","JTLQ01585299",99.153,236,2,0,45,280,1,236,2.37e-117,425
"micrurus_fulvius_uce-4832","JTLQ01057638",85.944,249,14,15,1,228,15275,15523,1.48e-63,246
"micrurus_fulvius_uce-4833","JTLQ01044688",100,156,0,0,1,156,1831,1986,1.56e-76,289
"micrurus_fulvius_uce-4835","JTLQ01179009",97.443,352,7,2,1,350,20685,20334,1.58e-169,599
"micrurus_fulvius_uce-4837","JTLQ01017158",98.915,461,5,0,1,461,7675,8135,0,824
"micrurus_fulvius_uce-4838","JTLQ01336413",99.262,271,1,1,3,273,3223,3492,2.76e-136,488
"micrurus_fulvius_uce-4839","JTLQ01160680",94.46,361,8,3,1,349,2901,3261,2.1e-153,545
"micrurus_fulvius_uce-4840","JTLQ01029300",98.616,289,4,0,2,290,1899,1611,1.73e-143,512
"micrurus_fulvius_uce-4841","JTLQ01432183",97.338,263,6,1,1,262,1300,1038,1.59e-123,446
"micrurus_fulvius_uce-4842","JTLQ01084908",97.326,187,5,0,1,187,171,357,2.47e-85,318
"micrurus_fulvius_uce-4843","JTLQ01229974",95.763,354,13,2,1,353,4439,4087,1.25e-160,569
"micrurus_fulvius_uce-4845","JTLQ01093356",94.857,175,7,2,1,175,1361,1533,2.22e-71,272
"micrurus_fulvius_uce-4846","JTLQ01054842",94.313,211,11,1,1,210,555,345,2.2e-86,322
"micrurus_fulvius_uce-4848","JTLQ01413648",98.355,304,5,0,1,304,949,1252,3.88e-150,534
"micrurus_fulvius_uce-485","JTLQ01194439",99.313,291,2,0,1,291,2961,2671,6.19e-148,527
"micrurus_fulvius_uce-4850","JTLQ01466758",99.451,364,1,1,1,363,1931,1568,0,660
"micrurus_fulvius_uce-4851","JTLQ01061110",96.894,322,10,0,1,322,5222,5543,8.89e-152,540
"micrurus_fulvius_uce-4855","JTLQ01085775",99.727,366,1,0,3,368,12002,11637,0,671
"micrurus_fulvius_uce-4856","JTLQ01049095",95.111,225,10,1,3,227,971,748,8.84e-96,353
"micrurus_fulvius_uce-4858","JTLQ01286820",96.403,278,10,0,1,278,4026,3749,2.18e-127,459
"micrurus_fulvius_uce-4859","JTLQ01873346",98.795,415,4,1,1,415,718,305,0,737
"micrurus_fulvius_uce-486","JTLQ01350520",98.138,376,5,1,2,377,5472,5099,0,654
"micrurus_fulvius_uce-4863","JTLQ01472305",98.904,365,4,0,7,371,2615,2251,0,652
"micrurus_fulvius_uce-4865","JTLQ01846843",99.164,359,3,0,1,359,429,71,0,647
"micrurus_fulvius_uce-4867","JTLQ01279550",100,277,0,0,1,277,4042,4318,1.64e-143,512
"micrurus_fulvius_uce-4868","JTLQ01295238",99.306,144,1,0,1,144,11747,11890,3.24e-68,261
"micrurus_fulvius_uce-487","JTLQ01184610",99.602,502,2,0,1,502,6806,7307,0,917
"micrurus_fulvius_uce-4871","JTLQ01057108",98.333,360,6,0,1,360,21871,21512,1.61e-179,632
"micrurus_fulvius_uce-4874","JTLQ01303101",99.776,447,1,0,1,447,1329,1775,0,821
"micrurus_fulvius_uce-4878","JTLQ01086115",96.049,405,10,3,1,404,3506,3905,0,654
"micrurus_fulvius_uce-4881","JTLQ01201762",98.917,277,3,0,1,277,1246,970,1.65e-138,496
"micrurus_fulvius_uce-4882","JTLQ01108379",97.093,172,5,0,1,172,13152,12981,4.88e-77,291
"micrurus_fulvius_uce-4883","JTLQ01348208",98.993,298,3,0,1,298,4358,4655,3.8e-150,534
"micrurus_fulvius_uce-4884","JTLQ01087980",97.596,416,8,2,1,414,5695,6110,0,712
"micrurus_fulvius_uce-4885","JTLQ01103835",95.227,440,13,2,3,436,8594,9031,0,689
"micrurus_fulvius_uce-4887","JTLQ01393372",98.423,317,5,0,1,317,11208,10892,2.41e-157,558
"micrurus_fulvius_uce-4889","JTLQ01017165",97.315,298,6,1,1,296,5293,5590,2.96e-141,505
"micrurus_fulvius_uce-4891","JTLQ01020520",97.361,341,8,1,1,340,5460,5800,2e-163,579
"micrurus_fulvius_uce-4897","JTLQ01375797",99.027,411,4,0,1,411,1461,1871,0,737
"micrurus_fulvius_uce-4899","JTLQ01090023",98.039,204,4,0,1,204,4766,4563,2.13e-96,355
"micrurus_fulvius_uce-490","JTLQ01084935",95.808,334,8,1,1,334,9988,9661,4.31e-150,534
"micrurus_fulvius_uce-4901","JTLQ01351945",99.576,236,1,0,19,254,3222,3457,4.29e-119,431
"micrurus_fulvius_uce-4902","JTLQ01292143",97.472,356,7,1,1,356,6429,6076,9.64e-172,606
"micrurus_fulvius_uce-4904","JTLQ01127389",97.965,344,6,1,1,344,11632,11290,2.01e-168,595
"micrurus_fulvius_uce-4905","JTLQ01332876",95.886,316,10,2,1,315,2083,1770,2.45e-142,508
"micrurus_fulvius_uce-4908","JTLQ01348329",98.329,359,5,1,1,358,5579,5937,2.07e-178,628
"micrurus_fulvius_uce-491","JTLQ01406613",97.155,457,12,1,1,456,3627,3171,0,771
"micrurus_fulvius_uce-4912","JTLQ01136562",95.531,179,1,3,1,179,1561,1732,1.11e-73,279
"micrurus_fulvius_uce-4915","JTLQ01121576",98.625,291,4,0,1,291,1185,895,1.35e-144,516
"micrurus_fulvius_uce-4917","JTLQ01421131",96.215,317,6,2,1,311,6701,7017,5.19e-144,514
"micrurus_fulvius_uce-4918","JTLQ01192144",99.01,202,2,0,1,202,7839,7638,1.23e-98,363
"micrurus_fulvius_uce-4919","JTLQ01181866",98.047,256,5,0,1,256,1861,1606,1.55e-123,446
"micrurus_fulvius_uce-4925","JTLQ01131141",100,179,0,0,1,179,2278,2100,3.01e-89,331
"micrurus_fulvius_uce-4927","JTLQ01460585",96.364,275,4,1,1,269,837,563,4.54e-124,448
"micrurus_fulvius_uce-4928","JTLQ01391023",93.651,252,6,4,4,245,1525,1274,3.28e-100,368
"micrurus_fulvius_uce-4929","JTLQ01027083",98.446,193,2,1,1,193,4990,4799,1.97e-91,339
"micrurus_fulvius_uce-493","JTLQ01140948",95.349,344,14,2,32,375,1783,2124,2.26e-153,545
"micrurus_fulvius_uce-4931","JTLQ01883863",98.286,350,5,1,1,349,3331,3680,2.03e-173,612
"micrurus_fulvius_uce-4932","JTLQ01858360",95.699,186,8,0,1,186,369,184,8.89e-80,300
"micrurus_fulvius_uce-4939","JTLQ01362170",98.876,356,2,2,1,355,1666,2020,4.41e-180,634
"micrurus_fulvius_uce-494","JTLQ01050623",98.718,546,7,0,1,546,4832,4287,0,970
"micrurus_fulvius_uce-4940","JTLQ01267714",94,300,16,1,1,300,4902,5199,1.11e-125,453
"micrurus_fulvius_uce-4944","JTLQ01109181",98.222,225,4,0,1,225,4874,4650,4.94e-108,394
"micrurus_fulvius_uce-4945","JTLQ01877928",98.985,197,2,0,1,197,421,225,7.19e-96,353
"micrurus_fulvius_uce-4947","JTLQ01426718",99.219,128,1,0,1,128,1906,2033,2.09e-59,231
"micrurus_fulvius_uce-4950","JTLQ01425450",97.222,72,2,0,4,75,1776,1705,6.37e-27,122
"micrurus_fulvius_uce-4952","JTLQ01121815",100,451,0,0,1,451,1470,1020,0,833
"micrurus_fulvius_uce-4954","JTLQ01008389",96.337,273,10,0,1,273,532,804,1.28e-124,449
"micrurus_fulvius_uce-4956","JTLQ01177610",99.569,232,1,0,1,232,11455,11686,6.52e-117,424
"micrurus_fulvius_uce-4960","JTLQ01247970",98.684,304,2,1,35,338,536,235,3.37e-151,538
"micrurus_fulvius_uce-4963","JTLQ01127981",99.563,229,1,0,1,229,1604,1376,2.99e-115,418
"micrurus_fulvius_uce-4964","JTLQ01139344",91.93,285,15,1,1,285,680,956,2.3e-107,392
"micrurus_fulvius_uce-4966","JTLQ01208446",95.205,146,1,2,1,145,10377,10237,1.14e-57,226
"micrurus_fulvius_uce-4967","JTLQ01472566",100,159,0,0,1,159,157,315,3.59e-78,294
"micrurus_fulvius_uce-4969","JTLQ01183221",98.367,245,4,0,1,245,8906,8662,4.14e-119,431
"micrurus_fulvius_uce-4976","JTLQ01020636",99.294,425,3,0,1,425,18913,19337,0,769
"micrurus_fulvius_uce-4978","JTLQ01122967",98.785,247,2,1,2,248,5827,6072,2.5e-121,438
"micrurus_fulvius_uce-4981","JTLQ01732380",97.845,232,4,1,1,232,50,280,1.1e-109,399
"micrurus_fulvius_uce-4982","JTLQ01239379",97.449,196,4,1,1,195,2919,3114,9.26e-90,333
"micrurus_fulvius_uce-4983","JTLQ01063536",98.789,413,5,0,1,413,2654,2242,0,736
"micrurus_fulvius_uce-4986","JTLQ01164925",96.226,318,10,1,1,318,874,559,1.15e-145,520
"micrurus_fulvius_uce-499","JTLQ01766005",98.113,212,4,0,1,212,357,146,7.86e-101,370
"micrurus_fulvius_uce-4990","JTLQ01017733",98.092,262,5,0,26,287,11215,11476,8.11e-127,457
"micrurus_fulvius_uce-4992","JTLQ01006906",97.738,221,5,0,1,221,2627,2847,3.77e-104,381
"micrurus_fulvius_uce-4993","JTLQ01354396",99.327,297,2,0,1,297,1386,1682,2.93e-151,538
"micrurus_fulvius_uce-4998","JTLQ01875662",98.333,360,6,0,6,365,634,993,1.65e-179,632
"micrurus_fulvius_uce-5","JTLQ01103397",99.182,489,4,0,1,489,12405,11917,0,881
"micrurus_fulvius_uce-5003","JTLQ01005899",97.857,280,3,3,1,280,17000,16724,4.68e-134,481
"micrurus_fulvius_uce-5005","JTLQ01071638",93.269,208,8,1,1,208,8479,8278,2.81e-80,302
"micrurus_fulvius_uce-5007","JTLQ01215407",99.387,163,1,0,1,163,882,720,9.84e-79,296
"micrurus_fulvius_uce-5011","JTLQ01329959",97.5,240,5,1,1,239,253,14,2.81e-112,409
"micrurus_fulvius_uce-5012","JTLQ01083873",98.408,314,5,0,1,314,980,1293,1.12e-155,553
"micrurus_fulvius_uce-5013","JTLQ01022016",98.929,280,3,0,1,280,3623,3344,3.6e-140,501
"micrurus_fulvius_uce-5016","JTLQ01217387",97.63,422,5,4,1,418,9477,9897,0,719
"micrurus_fulvius_uce-5018","JTLQ01076966",95.156,289,3,6,1,278,7696,7984,1.7e-123,446
"micrurus_fulvius_uce-502","JTLQ01088001",97.129,418,8,3,1,416,45574,45989,0,702
"micrurus_fulvius_uce-5021","JTLQ01848019",100,217,0,0,1,217,550,334,2.83e-110,401
"micrurus_fulvius_uce-5022","JTLQ01254228",98.67,451,5,1,1,450,1572,1122,0,798
"micrurus_fulvius_uce-5024","JTLQ01873616",98.744,398,4,1,1,397,684,287,0,706
"micrurus_fulvius_uce-5031","JTLQ01119247",98.253,229,3,1,1,228,1900,1672,1.08e-109,399
"micrurus_fulvius_uce-5033","JTLQ01256697",98.473,131,2,0,2,132,1219,1349,2.17e-59,231
"micrurus_fulvius_uce-5035","JTLQ01857270",98.301,412,6,1,3,414,216,626,0,721
"micrurus_fulvius_uce-5038","JTLQ01867629",98.947,190,2,0,1,190,747,558,5.37e-92,340
"micrurus_fulvius_uce-5039","JTLQ01163013",98.73,551,5,1,1,549,5736,5186,0,977
"micrurus_fulvius_uce-5040","JTLQ01079656",100,319,0,0,1,319,10692,11010,8.61e-167,590
"micrurus_fulvius_uce-5041","JTLQ01272927",99.083,218,2,0,1,218,7588,7805,1.71e-107,392
"micrurus_fulvius_uce-5042","JTLQ01036680",99.115,339,3,0,4,342,15790,15452,7.14e-173,610
"micrurus_fulvius_uce-5044","JTLQ01323418",98.944,284,2,1,1,284,6644,6362,7.88e-142,507
"micrurus_fulvius_uce-5048","JTLQ01263580",99.556,450,2,0,1,450,3079,2630,0,821
"micrurus_fulvius_uce-5051","JTLQ01053454",97.59,166,4,0,8,173,5296,5131,2.29e-75,285
"micrurus_fulvius_uce-5053","JTLQ01472452",91.667,156,5,4,1,148,1012,857,1.17e-52,209
"micrurus_fulvius_uce-5054","JTLQ01880972",99.096,332,3,0,1,332,585,916,5.38e-169,597
"micrurus_fulvius_uce-5055","JTLQ01176700",97.396,384,8,2,6,387,1356,973,0,652
"micrurus_fulvius_uce-5062","JTLQ01037117",98.687,457,2,2,1,457,12127,12579,0,808
"micrurus_fulvius_uce-5063","JTLQ01176051",97.863,234,2,3,1,233,2773,3004,3.07e-110,401
"micrurus_fulvius_uce-5064","JTLQ01249233",99.333,450,3,0,1,450,10844,10395,0,815
"micrurus_fulvius_uce-5065","JTLQ01038569",98.077,208,3,1,4,210,2112,1905,4.63e-98,361
"micrurus_fulvius_uce-5068","JTLQ01267990",98.577,281,4,0,1,281,6717,6437,4.69e-139,497
"micrurus_fulvius_uce-507","JTLQ01349321",96.401,389,14,0,1,389,2899,3287,0,641
"micrurus_fulvius_uce-5072","JTLQ01054590",96.267,375,11,2,1,372,10127,10501,2.17e-173,612
"micrurus_fulvius_uce-5075","JTLQ01267568",99.405,336,2,0,1,336,4017,4352,7e-173,610
"micrurus_fulvius_uce-5076","JTLQ01153538",97.84,324,7,0,1,324,2543,2866,6.87e-158,560
"micrurus_fulvius_uce-5077","JTLQ01437391",93.197,147,9,1,43,189,914,1059,3.37e-54,215
"micrurus_fulvius_uce-5083","JTLQ01198052",97.436,468,11,1,6,472,3215,3682,0,797
"micrurus_fulvius_uce-5084","JTLQ01431663",100,347,0,0,1,347,1635,1289,0,641
"micrurus_fulvius_uce-5085","JTLQ01296706",95.652,276,11,1,13,288,17376,17102,2.28e-122,442
"micrurus_fulvius_uce-5091","JTLQ01794732",95.548,292,8,4,55,346,461,175,2.14e-128,462
"micrurus_fulvius_uce-5093","JTLQ01066716",98.746,319,4,0,1,319,1487,1805,4.04e-160,568
"micrurus_fulvius_uce-5095","JTLQ01141690",96.145,415,9,1,1,408,2977,3391,0,671
"micrurus_fulvius_uce-5096","JTLQ01098160",98.744,398,2,2,1,396,1829,2225,0,704
"micrurus_fulvius_uce-5097","JTLQ01102674",93.269,312,6,3,1,305,435,738,1.88e-123,446
"micrurus_fulvius_uce-5099","JTLQ01852399",99.63,270,1,0,1,270,86,355,5.78e-138,494
"micrurus_fulvius_uce-510","JTLQ01416313",94.087,389,12,4,1,385,567,948,6.41e-164,580
"micrurus_fulvius_uce-5102","JTLQ01089219",99.274,413,3,0,1,413,4931,4519,0,747
"micrurus_fulvius_uce-5103","JTLQ01452804",93.6,250,2,4,2,237,934,1183,5.28e-98,361
"micrurus_fulvius_uce-5113","JTLQ01423380",99.177,243,2,0,1,243,6136,5894,2.44e-121,438
"micrurus_fulvius_uce-5116","JTLQ01039216",97.642,212,5,0,15,226,21491,21702,3.89e-99,364
"micrurus_fulvius_uce-5119","JTLQ01223008",94.242,330,15,3,1,326,6524,6195,4.25e-140,501
"micrurus_fulvius_uce-5120","JTLQ01105254",98.98,196,2,0,1,196,4007,3812,3.18e-95,351
"micrurus_fulvius_uce-5123","JTLQ01045144",99.495,396,2,0,1,396,5565,5170,0,721
"micrurus_fulvius_uce-5125","JTLQ01287666",96.462,424,14,1,1,424,10484,10906,0,699
"micrurus_fulvius_uce-5129","JTLQ01150136",99.145,351,1,1,1,349,11116,10766,5.6e-179,630
"micrurus_fulvius_uce-513","JTLQ01289293",93.994,333,15,4,1,329,14820,15151,1.54e-139,499
"micrurus_fulvius_uce-5132","JTLQ01155272",97.895,380,7,1,1,379,6356,5977,0,656
"micrurus_fulvius_uce-5133","JTLQ01169140",98.898,363,4,0,1,363,22956,23318,0,649
"micrurus_fulvius_uce-5135","JTLQ01440077",96.701,394,4,1,1,394,4614,4230,0,647
"micrurus_fulvius_uce-5137","JTLQ01060294",96.104,308,9,2,1,305,13884,13577,1.42e-139,499
"micrurus_fulvius_uce-5141","JTLQ01003456",96.997,333,6,4,1,330,3068,2737,9.07e-157,556
"micrurus_fulvius_uce-5142","JTLQ01336806",93.867,375,15,4,1,375,862,496,2.9e-157,558
"micrurus_fulvius_uce-5143","JTLQ01118671",92.793,222,15,1,1,221,3391,3170,8.32e-86,320
"micrurus_fulvius_uce-5145","JTLQ01444307",96.98,298,8,1,1,298,2976,3272,1.39e-139,499
"micrurus_fulvius_uce-5146","JTLQ01861609",90.086,232,5,4,4,217,551,320,2.97e-75,285
"micrurus_fulvius_uce-5147","JTLQ01063320",100,377,0,0,1,377,4985,4609,0,697
"micrurus_fulvius_uce-5153","JTLQ01145745",97.492,319,8,0,1,319,21885,22203,1.89e-153,545
"micrurus_fulvius_uce-5155","JTLQ01075610",96.637,446,11,3,1,442,8489,8044,0,737
"micrurus_fulvius_uce-5156","JTLQ01320976",94.005,367,15,1,1,360,5993,5627,1.67e-154,549
"micrurus_fulvius_uce-5157","JTLQ01165680",90.994,322,20,6,1,315,1838,1519,2.54e-117,425
"micrurus_fulvius_uce-5158","JTLQ01796975",98.644,295,4,0,1,295,360,66,8.13e-147,523
"micrurus_fulvius_uce-516","JTLQ01038144",99.052,422,4,0,1,422,4417,4838,0,758
"micrurus_fulvius_uce-5161","JTLQ01875564",91.176,204,13,3,32,231,1,203,2.55e-71,272
"micrurus_fulvius_uce-5167","JTLQ01135693",92.105,266,4,2,1,250,10283,10547,2.02e-97,359
"micrurus_fulvius_uce-517","JTLQ01330546",98.605,215,3,0,6,220,130,344,3.75e-104,381
"micrurus_fulvius_uce-5172","JTLQ01072064",99.369,317,2,0,1,317,4279,4595,2.4e-162,575
"micrurus_fulvius_uce-5173","JTLQ01087955",98.352,182,2,1,1,181,3775,3594,2.38e-85,318
"micrurus_fulvius_uce-5176","JTLQ01019209",100,275,0,0,1,275,1359,1085,2.11e-142,508
"micrurus_fulvius_uce-5178","JTLQ01106994",99.437,355,2,0,1,355,3248,3602,0,645
"micrurus_fulvius_uce-518","JTLQ01063679",98.599,357,2,2,1,354,2614,2258,2.05e-178,628
"micrurus_fulvius_uce-5181","JTLQ01266698",99.464,373,2,0,1,373,20905,21277,0,678
